web-scraper-order,web-scraper-start-url,Name,Rating,Comment
1609041867-680,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,RedDevilJeep,2,"In the last month, my family has purchased 1 12 Pro and 2 12s. The fit and finish is very nice. The screen quality is an improvement over the XR. However, there is a major flaw that is consistent with both phone models--they regularly drop calls. We have experienced 5-10 drops while being on a 15 minute call. This has NOTHING to do with signal quality because most calls are dropped when using WIFI calling. Furthermore, this did NOT happen when using the XR, 7, or 8. The issues are sporadic. Sometimes we go days with no issues and other days it happens frequently. This issue is widely known, but there is no fix. We are all on the latest iOS update and have restarted many times. Don't buy this phone until you see a resolution to this problem posted online or someone from Verizon can point you to an article where it states exactly how it was fixed. BUYER BEWARE!!"
1609041867-740,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,jkitch03 ,5,"I have had the iPhone 5s, 6, 6s, SE, 7, and XR. The 12 is solidly the best iPhone that Apple has made and is a huge improvement over the XR and 11. Apple has finally brought back the adored square design like the 5s instead of the chunky feeling round edges of the XR and 11. The screen is miles ahead of the XR/11 as well. iOS14 brings a lot of welcome additions that gets iOS up to par with Android (the widget system is reminiscent of Windows Phone actually). My only real criticism is battery life has taken a hit compared to the XR and Touch ID would've been a welcome inclusion given the pandemic but this phone was likely planned and finalized well before covid-19 changed everything. Fully recommended if you are on a XS/XR or older.

This phone is so good, I would recommend passing on the 12 Pro and either save the money or jump to the 12 Po Max"
1609041867-341,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,iPhone 12 Lover,5,"Apple's new iPhone 12 is a great upgrade. I've skipped the last couple upgrades due to high costs and I didn't feel the need to upgrade from iPhone 8 Plus just because there was a new version deployed, but I felt it was finally time to upgrade. I'm glad I did. I love the camera on the phone (better than the iPhone 8) and the battery life. My 8 didn't seem to hold the battery charge quite as well as this new one does. I also love the different colors for the body you can choose from. The blue is very pretty. The face recognition took me a little getting used to (I kept pressing on the bottom of the phone face, looking for the ""home"" button) and of course, it doesn't work with a mask, but that's what the passcode is for! All in all, I'm very happy with the new iPhone 12."
1609041867-193,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Emt72 ,3,"I just got the blue iPhone 12 last week, and I had the iPhone 11. There is not much of a difference in the two models and I personally think that I could have waited, because my 11 was paid off in cash at the Apple store. I like the vivid blue color, smaller size and camera, but the camera in the 11 was just as good. The 5G does not seem very fast in my area and I don't know what the hype was all about. I am also very upset that Apple did not include a charger in the box, because as much as you pay for the phones, it should include the accessories. I don't really understand why Apple doesn't focus on enhancements such as graphics, battery life and operating system; every phone just about has a camera and can do the same thing, therefore, they should focus on what makes the phone function. I am basically like meh with the changes and don't think that it is worth upgrading if you have any of the 11 models; save your money and wait for major improvements."
1609041867-190,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,tvine2000,5,"This phone just came out ,its so and this is my first Apple product. All my phones to this point we're android phones.I wasn't happy with my carrier so I switched to Verizon. I have to say i'm quite happy with this phone. I needed a new phone anyways so I went with the iphone 12. It was first of all a good deal. For some reason Samsung went with what they call a ''C'' connector for the charging port and the 2 phones I had with them was nothing but a hassle. Apple connector is a male and the port is a female connection. And it stays tight where the Samsung phones female to the port which is male. The problem is the male end wears out after awhile and the you lose the connection to where will not not charge anymore and its replacement time.I haven't had any issue with the iphone 12 as of yet. The only issue so far is you have to have your apple ID just to get apps in the app store. Other then that I love the phone"
1609041867-749,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Phil in Irvine,5,"Every year that Apple releases a new model of the iPhone, they tout it as “The fastest iPhone yet.” It makes sense. Why would they ever release a slower model than those released previously? This is the fastest iPhone yet, without question. And there’s no doubt that next year, they’ll release a faster model. With that being said, this phone is incredibly quick - faster and more responsive than my MacBook, which is both fast and responsive. Coupled with AT&T’s 5G network, I have never had a more satisfying experience with a phone in my life. There has been a lot of marketing hype regarding 5G, and I kept my expectations how. I wish I hadn’t, because this was a game changing experience for me. We often have buyer’s remorse when it comes to cell phones and cellular plans. iPhone 12, coupled with AT&T’s 5G network, will not be one of them."
1609041867-134,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Camera issue,2,Not sure how this got through on quality control. The camera shows a shadow once zoomed in 1x on the rear camera. If it’s zoomed out it does not show up. This was my first iPhone experience and quality speaks volumes. I never had any issues with all the Samsung’s that were purchased. I only tried because I wanted to see what the Apple experience might be like. I will have to exchange and argue with Verizon about the brand new screen protector I put on the phone because it’s only 4 days old. Check out the picture and yes I made sure the lens was clean multiple times. I also took pictures of different walls. There was no light or something causing shadow behind me. Hope this is the only phone as I will exchange.
1609041867-779,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,G DiCecco ,4,"iPhone 12 is a beautiful phone with some great features. I admit it is taking me a while to get used to it as a former Samsung android user. Simple tasks like closing windows and turning the phone off are not intuitive (at least to me), but I am learning slowly. Connecting to my car via Bluetooth was easy, but had to look up information on how to get text messages connected. Biggest point of awareness is that a plug does not come with the charging cord, so for a newbie like me, it required an additional purchase. Luckily, there is a good user community that shares these things through reviews like this and other chats. So 4 stars - a bit of a bumpy start, but now that I've gotten things set up, I think I'll be very happy with my move to the iPhone."
1609041867-445,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Guru,1,"I would like to mention about my worst purchasing experience. I stayed for almost 4 hours to get a phone. Initially they incorrectly gave me iPhone 12 mini instead of iphone 12 in spite of me alerting the person. Then they kind of did some upgrade process which is again a mess up. Even for porting, they messed up and took me hours to get it done and that too by myself. After purchasing the phone also, it was not activated and I spent another 2 hours after coming back to home to get it activated. Another issue now is multiple contracts (3 contracts) are attached to my account whereas I have only one device. Still I am working with sprint / t-mobile to get it corrected. Again I am spending time on this. I never thought I would have such a worst experience with a top notch electronic store like Best Buy!!"
1609041867-938,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Gojira88 ,5,"Coming from an iPhone XS Max, this iPhone 12 is worth the upgrade. I always wanted a product red iPhone, but the pro phones never get the red treatment. So I figured I try something different and go with the iPhone 12 product red. Going from the Max to the 12, the screen difference isn’t that far off. Now that the 12 has an OLED screen and not LCD its even better. It doesn’t feel massive or heavy like the Max. It’s more compact and lightweight, takes amazing photos especially night mode. As for 5G... ehh. It’s ok. It is somewhat faster than LTE. I’ve yet to experience 5G UW. I’m sure 5G will be stronger by next year. If you’re coming from a Max phone and are thinking about getting a 12 you should consider it. "
